old_id,project_id,perm_id,permittee,projname,status,phase,fy_cat,fy,const_date,inspe_date,wma,apn,lat,long,projtype,pub_priv,owner,hydromod,location,geocode,hydrsize,trmnt_meas,nonlid_mea,sitedesign,perm_area,tot_acres,oi_acres,our_acres,ouc_acres,nu_acres,otheracres,os_acres,pcb_load,hg_load,url,src_cntrl,comments,regulated,overlapped,include,trmnt_cat,check,prm_verify,within
C3_SC_1150,GSI_SJC_0489,H15-010,San Jose,H15-010 - SAF Keep Storage,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,051CTC275,23721170,37.37460000000,-121.90330200000,Parcel-based,Private,,No,"1750 JUNCTION CT , San Jose, CA","1750 JUNCTION CT , San Jose, CA","2C: Flow, i=0.2 inch/hr.",Bioretention,,,2.91000000000,2.90971954238,0.00000000000,0.00000000000,2.91000000000,0.00000000000,0.00000000000,0.00000000000,0.07827146649,0.52956902981,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0489"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1151,GSI_SJC_0503,PD15-019,San Jose,PD15-019,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - San Jose,68503002,37.26250000000,-121.82031500000,Parcel-based,Private,,No,"EDENVALE AV , San Jose, CA","200 Edenvale Ave, San Jose, CA 95136",3: Combination Flow and Volume Design,Bioretention,,,2.81700000000,2.81697346569,0.00000000000,2.82000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.07577649596,0.51268856001,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0503"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1152,GSI_SJC_0479,H15-006,San Jose,H15-006 - 1191-1195 De Anza Blvd Retail,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - San Jose,35935007,37.30270000000,-122.03272200000,Parcel-based,Private,,No,"1193 SOUTH DE ANZA BL , San Jose, CA","1193 SOUTH DE ANZA BL , San Jose, CA","2C: Flow, i=0.2 inch/hr.",Bioretention,,,0.80200000000,0.80163250192,0.00000000000,0.13000000000,0.67000000000,0.00000000000,0.00000000000,0.00000000000,0.02156392771,0.14589720607,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0479"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1154,GSI_SJC_0545,675 NORTH KING ROAD 3-06876,San Jose,675 NORTH KING ROAD 3-06876,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,067CTC350,25402058,37.36530000000,-121.86903130000,Parcel-based,Private,,No,"675 NORTH KING RD , San Jose, CA","675 NORTH KING RD , San Jose, CA",3: Combination Flow and Volume Design,"Bioretention, Self Treating",,,2.16100000000,2.16053899621,0.00000000000,0.00000000000,2.16000000000,0.00000000000,0.00000000000,0.00000000000,0.05824614753,0.39568198152,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0545"" target=""_blank"">Click for details</a>",,Area different than indicated by Permittee,Yes,No,Yes,LID,N,,San Jose
C3_SC_1164,GSI_SJC_0533,Solaia Attached Singe-Family Homes,San Jose,Solaia Attached Singe-Family Homes,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - San Jose,68402010,37.27460000000,-121.83162720000,Parcel-based,Private,,No,"4280  Monterey Rd, San Jose, CA","4280  Monterey Rd, San Jose, CA","2C: Flow, i=0.2 inch/hr.",Bioretention,,,4.08500000000,4.08478648496,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4.08000000000,0.00369865218,0.00015639260,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0533"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1174,GSI_SJC_0200,Santa Teresa Village,San Jose,Santa Teresa Village,Constructed,,Pre-MRP2.0,FY10-11,1/1/2010,1/1/2010,130CNC022,70628022,37.24040000000,-121.77775270000,Parcel-based,Private,,No,"Great Oaks PY, San Jose, CA","0 Great Oaks PY, San Jose, CA","2C: Flow, i=0.2 inch/hr.","Media Filter System (MFS), Bioretention",,,16.38000000000,16.38041624050,0.00000000000,0.01000000000,16.37000000000,0.00000000000,0.00000000000,0.00000000000,0.44063275204,2.98123274612,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0200"" target=""_blank"">Click for details</a>",,Area different than indicated by Permittee,Yes,No,Yes,LID,N,,San Jose
C3_SC_1175,GSI_SJC_0532,CP14-011,San Jose,CP14-011 - The Meridian Memory Care & Assisted Living,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,083LGC525,27721034,37.32000000000,-121.91414220000,Parcel-based,Private,,No,"415 MERIDIAN AV , San Jose, CA","415 MERIDIAN AV , San Jose, CA","2C: Flow, i=0.2 inch/hr.",Bioretention,,,0.76100000000,0.76124085343,0.00000000000,0.00000000000,0.76000000000,0.00000000000,0.00000000000,0.00000000000,0.02047738341,0.13854586542,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0532"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1001,GSI_SJC_0534,Cisco - 237 at North First,San Jose,Cisco - 237 at North First,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,034AVS120,,37.41780000000,-121.95807170000,Parcel-based,Private,,No,"4305 NORTH 1ST ST , San Jose, CA","4305 NORTH 1ST ST , San Jose, CA",3: Combination Flow and Volume Design,Bioretention,,,64.45400000000,28.90911120470,0.00000000000,0.00000000000,0.04000000000,0.00000000000,0.00000000000,64.41000000000,0.05915544539,0.00802907567,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0534"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1179,GSI_SJC_0435,PD15-001,San Jose,PD15-001,Constructed,,FY15-16,FY15-16,1/1/2016,1/1/2016,129CNC165,70607011,37.24870000000,-121.80390950000,Parcel-based,Private,,No,"5690 COTTLE RD , San Jose, CA","5690 COTTLE RD , San Jose, CA","2C: Flow, i=0.2 inch/hr.","Bioretention, Self Retaining",,,16.28600000000,16.28568951600,16.28000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.35322249485,20.63169548120,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0435"" target=""_blank"">Click for details</a>",,Area different than indicated by Permittee,Yes,No,Yes,LID,N,,San Jose
C3_SC_1180,GSI_SJC_0474,PD14-039,San Jose,PD14-039,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - San Jose,38112113,37.30790000000,-121.97834750000,Parcel-based,Private,,No,"1005 SARATOGA AV , San Jose, CA","1005 SARATOGA AV , San Jose, CA","2C: Flow, i=0.2 inch/hr.",Bioretention,,,0.64500000000,0.64497352124,0.00000000000,0.00000000000,0.64000000000,0.00000000000,0.00000000000,0.00000000000,0.01734980042,0.11738526678,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0474"" target=""_blank"">Click for details</a>",,Area larger than indicated by Permittee,Yes,No,Yes,LID,N,,San Jose
C3_SC_1182,GSI_SJC_0483,PD16-006,San Jose,PD16-006,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - San Jose,25928004,37.33290000000,-121.90443340000,Parcel-based,Private,,No,"138 STOCKTON AV , San Jose, CA","138 STOCKTON AV , San Jose, CA","2C: Flow, i=0.2 inch/hr.",Planter Box,,,1.67600000000,1.67646070040,1.68000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.13931382830,2.12407485509,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0483"" target=""_blank"">Click for details</a>",,Area different than indicated by Permittee,Yes,No,Yes,LID,N,,San Jose
C3_SC_1184,GSI_SJC_0537,PD15-032,San Jose,PD15-032 Harker (high school),Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - San Jose,30325001,37.31800000000,-121.97158380000,Parcel-based,Private,,No,"500 SARATOGA AV , San Jose, CA","500 SARATOGA AV , San Jose, CA",,,,,15.22100000000,15.22092226840,0.00000000000,0.01000000000,15.21000000000,0.00000000000,0.00000000000,0.00000000000,0.40944219875,2.77020372391,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0537"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,Y,,San Jose
C3_SC_1186,GSI_SJC_0514,CP15-078,San Jose,CP15-078,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,100CTC190,49741098,37.30710000000,-121.84568900000,Parcel-based,Private,,No,"2500 SENTER RD , San Jose, CA","2500 SENTER RD , San Jose, CA","2C: Flow, i=0.2 inch/hr.","Bioretention, Self Retaining",,,3.45300000000,3.45344744324,0.00000000000,0.00000000000,3.45000000000,0.00000000000,0.00000000000,0.00000000000,0.09289780405,0.62852789354,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0514"" target=""_blank"">Click for details</a>",,Area different than indicated by Permittee,Yes,No,Yes,LID,N,,San Jose
C3_SC_1191,GSI_SJC_0301,9831 TRACT,San Jose,9831 TRACT,Constructed,,Pre-MRP2.0,FY13-14,1/1/2013,1/1/2013,100CTC400,45508037,37.29260000000,-121.85321900000,Parcel-based,Private,,No,"9831 TRACT , San Jose, CA","81 Esfahan Dr, San Jose, CA 95111",3: Combination Flow and Volume Design,Bioretention,,,5.28000000000,5.29756966917,2.58000000000,2.70000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.28708309933,3.76124611363,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0301"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1193,GSI_SJC_0434,A-1 SELF STORAGE,San Jose,A-1 SELF STORAGE,Constructed,,FY15-16,FY15-16,1/1/2016,1/1/2016,083CTC990,47749026,37.31730000000,-121.85907900000,Parcel-based,Private,,No,"544 Phelan Av, San Jose, CA","544 Phelan Av, San Jose, CA","2C: Flow, i=0.2 inch/hr.",Bioretention,,,2.15900000000,2.15942302380,2.16000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.17943609211,2.73575788967,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0434"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1455,GSI_SJC_0308,C3-05966,San Jose,C3-05966 Brookside Estates,Constructed,,Pre-MRP2.0,FY13-14,6/11/2013,6/11/2013,Other - San Jose,57552055,37.21900000000,-121.90841760000,Parcel-based,Private,,No,"6411 Guadalupe Mines Rd, San Jose, CA","6411 Guadalupe Mines Rd, San Jose, CA 95120",,,,,14.81000000000,14.81003766200,0.00000000000,6.38000000000,6.51000000000,1.13000000000,0.00000000000,0.78000000000,0.34751998674,2.34647143555,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0308"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,Y,,San Jose
C3_SC_1468,GSI_SJC_0333,C3-16711,San Jose,C3-16711 Arbor Village Townhomes (4035 Evergreen Village Square),Constructed,,FY13-14,FY13-14,3/10/2014,3/10/2014,Other - San Jose,65956064,37.31320000000,-121.77381860000,Parcel-based,Private,,No,"4035 Evergreen Village Sq, San Jose, CA","4035 Evergreen Village Sq, San Jose, CA 95135",,,,,3.22900000000,3.22922822458,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,3.23000000000,0.00290630693,0.00000000000,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0333"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,Y,,San Jose
C3_SC_1201,GSI_SJC_0452,PD12-039,San Jose,PD12-039 - Hitachi Lots 10 and 12;  LENNAR,Constructed,,FY16-17,FY16-17,1/1/2017,1/1/2017,129CNC165,70607015,37.24440000000,-121.79706770000,Parcel-based,Private,,No,"RALEIGH RD , San Jose, CA",Raleigh Road San Jose CA,"2C: Flow, i=0.2 inch/hr.","Bioretention, Media Filter System (MFS)",,,40.38600000000,40.38627732610,0.00000000000,0.00000000000,0.00000000000,0.93000000000,0.00000000000,39.45000000000,0.03562184988,0.00077780248,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0452"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1203,GSI_SJC_0461,Pierce/Reed Mixed Use Project,San Jose,Pierce/Reed Mixed Use Project,Constructed,,FY16-17,FY16-17,1/1/2017,1/1/2017,Other - San Jose,26432087,37.32710000000,-121.88494150000,Parcel-based,Private,,No,"60 Pierce Av, San Jose, CA","60 Pierce Av, San Jose, CA","2C: Flow, i=0.2 inch/hr.",Media Filter System (MFS),,,1.98800000000,1.98800663044,0.00000000000,0.00000000000,1.99000000000,0.00000000000,0.00000000000,0.00000000000,0.05347720095,0.36181600642,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0461"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,Other,Y,,San Jose
C3_SC_1204,GSI_SJC_0528,9743 TRACT,San Jose,9743 TRACT,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - San Jose,65403022,37.33130000000,-121.76638340000,Parcel-based,Private,,No,"9743 TRACT , San Jose, CA","3777 Quimby Rd, San Jose, CA 95148",3: Combination Flow and Volume Design,"Bioretention, Planter Box",,,7.74000000000,7.73997714329,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,7.74000000000,0.00696597948,0.00000000000,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0528"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1205,GSI_SJC_0469,Newbury Park,San Jose,Newbury Park,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Miguelita Creek,25404087,37.36650000000,-121.86457760000,Parcel-based,Private,,No,"Dobbin Dr, San Jose, CA",691 N King Rd San Jose CA,3: Combination Flow and Volume Design,"Planter Box, Self Treating, Media Filter System (MFS)",,,3.79700000000,3.79679705091,2.34000000000,0.00000000000,1.46000000000,0.00000000000,0.00000000000,0.00000000000,0.23343627375,3.22596088910,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0469"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1207,GSI_SJC_0510,Stevens Creek Retail & Auto Repair,San Jose,Stevens Creek Retail & Auto Repair,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,083LGC525,27457008,37.32380000000,-121.93563630000,Parcel-based,Private,,No,"2321 STEVENS CREEK BL , San Jose, CA","2321 STEVENS CREEK BL , San Jose, CA",3: Combination Flow and Volume Design,Bioretention,,,0.13300000000,0.13327425490,0.00000000000,0.00000000000,0.13000000000,0.00000000000,0.00000000000,0.00000000000,0.00358507070,0.02425586870,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0510"" target=""_blank"">Click for details</a>",,Area different than indicated by Permittee,Yes,No,Yes,LID,N,,San Jose
C3_SC_1210,GSI_SJC_0473,North San Pedro Townhomes 3,San Jose,North San Pedro Townhomes 3,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - San Jose,25932079,37.33830000000,-121.89668000000,Parcel-based,Private,,No,"Terraine St, San Jose, CA",264 W St James St San Jose CA,"2C: Flow, i=0.2 inch/hr.","Bioretention, Media Filter System (MFS)",,,0.30300000000,0.30333583170,0.00000000000,0.00000000000,0.30000000000,0.00000000000,0.00000000000,0.00000000000,0.00815973825,0.05520715100,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0473"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1212,GSI_SJC_0433,SJSU Student Housing,San Jose,SJSU Student Housing,Constructed,,FY15-16,FY15-16,1/1/2016,1/1/2016,Other - San Jose,46757081,37.33950000000,-121.88581890000,Parcel-based,Private,,No,"51 North 6th St, San Jose, CA","51 North 6th St, San Jose, CA","2C: Flow, i=0.2 inch/hr.",Media Filter System (MFS),,,1.16900000000,1.16945492592,0.00000000000,0.54000000000,0.63000000000,0.00000000000,0.00000000000,0.00000000000,0.03145820620,0.21283990812,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0433"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,Other,Y,,San Jose
C3_SC_1214,GSI_SJC_0529,Dove Hill Single Family Homes,San Jose,Dove Hill Single Family Homes,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - San Jose,67911001,37.29360000000,-121.80879230000,Parcel-based,Private,,No,"3810 Dove Hill Rd, San Jose, CA","3810 Dove Hill Rd, San Jose, CA","2C: Flow, i=0.2 inch/hr.","Self Treating, Bioretention",,,7.26100000000,7.26141386933,0.00000000000,0.00000000000,0.00000000000,2.68000000000,0.00000000000,4.58000000000,0.00412199092,0.00000000000,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0529"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1215,GSI_SJC_0492,PD14-031,San Jose,PD14-031,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - San Jose,26430115,37.32720000000,-121.88770500000,Parcel-based,Private,,No,"180 BALBACH ST , San Jose, CA","180 BALBACH ST , San Jose, CA","2C: Flow, i=0.2 inch/hr.","Bioretention, Planter Box, Media Filter System (MFS), 0",,,1.53900000000,1.53905447375,0.00000000000,1.39000000000,0.15000000000,0.00000000000,0.00000000000,0.00000000000,0.04140044454,0.28010709691,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0492"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1216,GSI_SJC_0550,777 PARK AVENUE,San Jose,777 PARK AVENUE,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,083LGC090,26136071,37.32680000000,-121.90454200000,Parcel-based,Private,,No,"777 Park Avenue, San Jose, CA","777 Park Avenue, San Jose, CA","2C: Flow, i=0.2 inch/hr.","Media Filter System (MFS), Bioretention, Planter Box",,,2.18600000000,2.18558900754,1.91000000000,0.27000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.16639026477,2.47506533587,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0550"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1219,GSI_SJC_0551,PD15-003,San Jose,PD15-003,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,083GAC240,26101005,37.33220000000,-121.90538100000,Parcel-based,Private,,No,"785 The Alameda, San Jose, CA","785 The Alameda, San Jose, CA","2C: Flow, i=0.2 inch/hr.",Media Filter System (MFS),,,1.04000000000,1.04046552946,0.00000000000,0.00000000000,0.76000000000,0.00000000000,0.00000000000,0.28000000000,0.02081536953,0.13915265083,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0551"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,Other,Y,,San Jose
C3_SC_1222,GSI_SJC_0525,SP15-027,San Jose,SP15-027: Rocketship Capitol Expresway,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,100CTC500,49401024,37.29170000000,-121.83364670000,Parcel-based,Private,,No,"3167 SENTER RD , San Jose, CA","3167 SENTER RD , San Jose, CA","2C: Flow, i=0.2 inch/hr.",Bioretention,,,1.59600000000,1.59636445182,0.00000000000,0.00000000000,1.60000000000,0.00000000000,0.00000000000,0.00000000000,0.04294208314,0.29053751421,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0525"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1223,GSI_SJC_0490,1777 ALMADEN ROAD,San Jose,1777 ALMADEN ROAD,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,099GAC500,45521043,37.30270000000,-121.87960600000,Parcel-based,Private,,No,"1777 ALMADEN RD , San Jose, CA","1777 ALMADEN RD , San Jose, CA",3: Combination Flow and Volume Design,Bioretention,,,0.48800000000,0.48782915984,0.00000000000,0.49000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01312260009,0.08878487796,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0490"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1226,GSI_SJC_0477,Second Street Studios,San Jose,Second Street Studios,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,083GAC800,47701082,37.31990000000,-121.87663800000,Parcel-based,Private,,No,"1140 South 2nd Street, 
San Jose, CAlifornia, 95112, San Jose, CA","1140 SOUTH 2ND STREET, 
SAN JOSE, California, 95112, San Jose, CA","2C: Flow, i=0.2 inch/hr.",Swale,,,1.17900000000,1.17930872687,0.00000000000,0.00000000000,0.86000000000,0.00000000000,0.00000000000,0.32000000000,0.02336935283,0.15615582287,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0477"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1227,GSI_SJC_0322,Tract 9951,San Jose,Tract 9951,Constructed,,FY13-14,FY13-14,1/1/2014,1/1/2014,099LGC180,26407080,37.31380000000,-121.91183400000,Parcel-based,Private,,No,"Tract 9951, San Jose, CA","717 Paula Terrace, San Jose, CA 95126","2C: Flow, i=0.2 inch/hr.","Planter Box, Bioretention",,,0.57000000000,0.57014187223,0.00000000000,0.57000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.01533679337,0.10376566517,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0322"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1236,GSI_SJC_0548,South Winchester Movie Theater,San Jose,South Winchester Movie Theater,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,099LGC180,29945021,37.31470000000,-121.95163700000,Parcel-based,Private,,No,"741 South Winchester Bl, San Jose, CA","741 South Winchester Bl, San Jose, CA","2C: Flow, i=0.2 inch/hr.",Bioretention,,,3.06900000000,3.06859458610,0.00000000000,0.00000000000,3.06000000000,0.00000000000,0.00000000000,0.00000000000,0.08254506900,0.55848336649,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0548"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1238,GSI_SJC_0482,North San Pedro Townhomes 1,San Jose,North San Pedro Townhomes 1,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,083GAC246,25933017,37.33980000000,-121.89593600000,Parcel-based,Private,,No,"129 West Julian St, San Jose, CA","129 West Julian St, San Jose, CA","2C: Flow, i=0.2 inch/hr.","Bioretention, Media Filter System (MFS)",,,1.49500000000,1.49459713953,1.23000000000,0.25000000000,0.01000000000,0.00000000000,0.00000000000,0.00000000000,0.10957114071,1.61121007776,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0482"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1240,GSI_SJC_0427,Five Wounds Church,San Jose,Five Wounds Church,Constructed,,FY15-16,FY15-16,1/1/2016,1/1/2016,067SCL063,46708009,37.34970000000,-121.86410910000,Parcel-based,Private,,No,"1375 East Santa Clara St, San Jose, CA","1375 East Santa Clara St, San Jose, CA","2C: Flow, i=0.2 inch/hr., 3: Combination Flow and Volume Design",Bioretention,,,1.88200000000,1.88247208815,0.00000000000,0.00000000000,1.88000000000,0.00000000000,0.00000000000,0.00000000000,0.05063844332,0.34260954213,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0427"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1242,GSI_SJC_0370,H13-046,San Jose,H13-046,Constructed,,FY14-15,FY14-15,1/1/2015,1/1/2015,067GAC150,26116052,37.33440000000,-121.92286340000,Parcel-based,Private,,No,"1342 NAGLEE AV , San Jose, CA","1342 NAGLEE AV , San Jose, CA",,,,,0.79500000000,0.79522926847,0.00000000000,0.00000000000,0.80000000000,0.00000000000,0.00000000000,0.00000000000,0.02139166058,0.14473168123,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0370"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,Y,,San Jose
C3_SC_1243,GSI_SJC_0437,H14-020,San Jose,H14-020,Constructed,,FY15-16,FY15-16,1/1/2016,1/1/2016,051CTC400,23705016,37.37760000000,-121.90138400000,Parcel-based,Private,,No,"750 RIDDER PARK DR , San Jose, CA","750 RIDDER PARK DR , San Jose, CA",3: Combination Flow and Volume Design,Bioretention,,,9.64400000000,9.64356976119,9.64000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.80137950569,12.21838118050,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0437"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1244,GSI_SJC_0454,Century Center Towers,San Jose,Century Center Towers,Constructed,,FY16-17,FY16-17,1/1/2017,1/1/2017,066GAC110,23029034,37.36800000000,-121.91447360000,Parcel-based,Private,,No,"1729 North 1st St, San Jose, CA","1729 North 1st St, San Jose, CA",3: Combination Flow and Volume Design,Media Filter System (MFS),,,2.42100000000,2.42068801554,1.48000000000,0.00000000000,0.94000000000,0.00000000000,0.00000000000,0.00000000000,0.14817643580,2.04412806451,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0454"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,Other,Y,,San Jose
C3_SC_1250,GSI_SJC_0481,1275 LUCRETIA AV,San Jose,1275 LUCRETIA AV,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,083CTC650,47711052,37.32730000000,-121.85547500000,Parcel-based,Private,,No,"1275 LUCRETIA AV , San Jose, CA","1275 LUCRETIA AV , San Jose, CA","2C: Flow, i=0.2 inch/hr.",Bioretention,,,1.01400000000,1.01364061762,0.00000000000,1.01000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.02726691724,0.18448248839,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0481"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1251,GSI_SJC_0524,PDA14-035-03,San Jose,PDA14-035-03,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - Santa Clara County,45509057,37.30350000000,-121.86127480000,Parcel-based,Private,,No,"CURTNER AV , San Jose, CA","313 Casselino Drive, San Jose, CA 95136",3: Combination Flow and Volume Design,Bioretention,,,50.35800000000,50.35788934300,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,50.36000000000,0.04532210970,0.00000000000,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0524"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,LID,N,,San Jose
C3_SC_1252,GSI_SJC_0536,H15-007,San Jose,H15-007,Under Construction,,Planned,FY20-21,6/1/2020,6/1/2020,Other - San Jose,25934039,37.33640000000,-121.89334090000,Parcel-based,Private,,No,"45 NORTH SAN PEDRO ST , San Jose, CA","45 NORTH SAN PEDRO ST , San Jose, CA","2C: Flow, i=0.2 inch/hr.",Media Filter System (MFS),,,2.36900000000,2.36906448965,0.00000000000,0.00000000000,2.37000000000,0.00000000000,0.00000000000,0.00000000000,0.06372771506,0.43116892719,"<a href=""http://eoainc.org/dma/index.php?project_id=GSI_SJC_0536"" target=""_blank"">Click for details</a>",,,Yes,No,Yes,Other,Y,,San Jose
